year,sector,gva,department
2002,- Madera y Productos de Madera,56525.15949514699,cochabamba
2002,- Minerales Metálicos y no Metálicos,38386.071273129906,cochabamba
2002,- Otras Industrias Manufactureras,99037.05375236322,cochabamba
2002,- Petróleo Crudo y Gas Natural,258618.57176346084,cochabamba
2002,- Productos Agrícolas Industriales,501.8046106782777,cochabamba
2002,- Productos Agrícolas no Industriales,244168.64116509643,cochabamba
2002,- Productos Pecuarios,183562.8141685463,cochabamba
2002,- Productos de Minerales no Metálicos,70411.8597895173,cochabamba
2002,- Productos de Refinación del Petróleo,249310.20533642173,cochabamba
2002,- Propiedad de Vivienda,183373.180025234,cochabamba
2002,- Servicios Financieros,148525.5821558622,cochabamba
2002,- Servicios a las Empresas,182665.1310158222,cochabamba
2002,"- Silvicultura, Caza y Pesca",13699.84433136782,cochabamba
2002,"- Textiles, Prendas de Vestir y Productos del Cuero",72112.45443848518,cochabamba
2002,- Transporte y Almacenamiento,464388.68950790825,cochabamba
2002,"1. Agricultura, Silvicultura, Caza y Pesca",449619.9408555162,cochabamba
2002,10. Restaurantes y Hoteles,131436.43815736246,cochabamba
2002,11. Servicios de la Administración Pública,337941.0857583629,cochabamba
2002,2. Extracción de Minas y Canteras,297004.6430365908,cochabamba
2002,3. Industrias Manufactureras,850522.2737217862,cochabamba
2002,"4. Electricidad, Gas y Agua",83074.99737226145,cochabamba
2002,5. Construcción,122238.5118257514,cochabamba
2002,6. Comercio,372391.4017072368,cochabamba
2002,"7. Transporte, Almacenamiento y Comunicaciones",607063.439661376,cochabamba
2002,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",514563.8931969184,cochabamba
2002,"9. Servicios Comunales, Sociales, Personales y Domésticos",216546.13421038166,cochabamba
2002,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",262846.91091148177,cochabamba
2002,PRODUCTO INTERNO BRUTO (a precios básicos),3847462.534397521,cochabamba
2002,PRODUCTO INTERNO BRUTO (a precios de mercado),4110309.445309003,cochabamba
2002,Servicios Bancarios Imputados,-134940.22510602316,cochabamba
2003,- Alimentos,222185.7540897358,cochabamba
2003,- Bebidas y Tabaco,73686.10902640452,cochabamba
2003,- Coca,8120.068464939802,cochabamba
2003,- Comunicaciones,147450.53229673317,cochabamba
2003,- Madera y Productos de Madera,58072.84903429971,cochabamba
2003,- Minerales Metálicos y no Metálicos,34920.74883727808,cochabamba
2003,- Otras Industrias Manufactureras,94073.7429628074,cochabamba
2003,- Petróleo Crudo y Gas Natural,273829.22575647495,cochabamba
2003,- Productos Agrícolas Industriales,495.96510856465966,cochabamba
2003,- Productos Agrícolas no Industriales,247455.3610319128,cochabamba
2003,- Productos Pecuarios,188129.86445732083,cochabamba
2003,- Productos de Minerales no Metálicos,73949.83779961638,cochabamba
2003,- Productos de Refinación del Petróleo,247221.678652065,cochabamba
2003,- Propiedad de Vivienda,186942.9391671539,cochabamba
2003,- Servicios Financieros,130171.40423939595,cochabamba
2003,- Servicios a las Empresas,172089.4624290638,cochabamba
2003,"- Silvicultura, Caza y Pesca",19124.076802379957,cochabamba
2003,"- Textiles, Prendas de Vestir y Productos del Cuero",73558.55662031649,cochabamba
2003,- Transporte y Almacenamiento,487137.897274294,cochabamba
2003,"1. Agricultura, Silvicultura, Caza y Pesca",463325.335865118,cochabamba
2003,10. Restaurantes y Hoteles,130364.74476354566,cochabamba
2003,11. Servicios de la Administración Pública,345819.19270512793,cochabamba
2003,2. Extracción de Minas y Canteras,308749.974593753,cochabamba
2003,3. Industrias Manufactureras,842748.5281852453,cochabamba
2003,"4. Electricidad, Gas y Agua",85634.64928543611,cochabamba
2003,5. Construcción,80330.84261698158,cochabamba
2003,6. Comercio,330536.53581137024,cochabamba
2003,"7. Transporte, Almacenamiento y Comunicaciones",634588.4295710272,cochabamba
2003,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",489203.80583561363,cochabamba
2003,"9. Servicios Comunales, Sociales, Personales y Domésticos",221307.99813232984,cochabamba
2003,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",265242.2776755222,cochabamba
2003,PRODUCTO INTERNO BRUTO (a precios básicos),3811443.805150617,cochabamba
2003,PRODUCTO INTERNO BRUTO (a precios de mercado),4076686.082826139,cochabamba
2003,Servicios Bancarios Imputados,-121166.232214932,cochabamba
2004,- Alimentos,226457.232888259,cochabamba
2004,- Bebidas y Tabaco,80585.00870541741,cochabamba
2004,- Coca,8531.795588517276,cochabamba
2004,- Comunicaciones,152463.4555549369,cochabamba
2004,- Madera y Productos de Madera,59877.81763725323,cochabamba
2004,- Minerales Metálicos y no Metálicos,34846.58593308879,cochabamba
2004,- Otras Industrias Manufactureras,97409.11392479943,cochabamba
2004,- Petróleo Crudo y Gas Natural,283252.6441599367,cochabamba
2004,- Productos Agrícolas Industriales,510.827586296601,cochabamba
2004,- Productos Agrícolas no Industriales,254141.85060368324,cochabamba
2004,- Productos Pecuarios,201871.4296099054,cochabamba
2004,- Productos de Minerales no Metálicos,82966.46829050872,cochabamba
2004,- Productos de Refinación del Petróleo,283448.1087385766,cochabamba
2004,- Propiedad de Vivienda,191678.39252757083,cochabamba
2004,- Servicios Financieros,123427.56936341239,cochabamba
2004,- Servicios a las Empresas,172787.83802192792,cochabamba
2004,"- Silvicultura, Caza y Pesca",18849.19402670343,cochabamba
2004,"- Textiles, Prendas de Vestir y Productos del Cuero",76168.17292906395,cochabamba
2004,- Transporte y Almacenamiento,514416.9185301636,cochabamba
2004,"1. Agricultura, Silvicultura, Caza y Pesca",483905.09741510596,cochabamba
2004,10. Restaurantes y Hoteles,131163.1719506273,cochabamba
2004,11. Servicios de la Administración Pública,361505.3849093866,cochabamba
2004,2. Extracción de Minas y Canteras,318099.2300930255,cochabamba
2004,3. Industrias Manufactureras,906911.9231138784,cochabamba
2004,"4. Electricidad, Gas y Agua",88519.03385396516,cochabamba
2004,5. Construcción,121495.30572793365,cochabamba
2004,6. Comercio,346810.50769214844,cochabamba
2004,"7. Transporte, Almacenamiento y Comunicaciones",666880.3740851005,cochabamba
2004,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",487893.79991291114,cochabamba
2004,"9. Servicios Comunales, Sociales, Personales y Domésticos",227210.47315343583,cochabamba
2004,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",283032.9448206679,cochabamba
2004,PRODUCTO INTERNO BRUTO (a precios básicos),4021746.890563222,cochabamba
2004,PRODUCTO INTERNO BRUTO (a precios de mercado),4304779.83538389,cochabamba
2004,Servicios Bancarios Imputados,-118647.411344296,cochabamba
2005,- Alimentos,217836.0529310639,cochabamba
2005,- Bebidas y Tabaco,84011.09057844387,cochabamba
2005,- Coca,8623.808939173998,cochabamba
2005,- Comunicaciones,156774.93985271134,cochabamba
2005,- Madera y Productos de Madera,62331.30673426263,cochabamba
2005,- Minerales Metálicos y no Metálicos,37946.6834526344,cochabamba
2005,- Otras Industrias Manufactureras,100198.39626518846,cochabamba
2005,- Petróleo Crudo y Gas Natural,252313.53484372312,cochabamba
2005,- Productos Agrícolas Industriales,519.7964296468314,cochabamba
2005,- Productos Agrícolas no Industriales,255883.22182749351,cochabamba
2005,- Productos Pecuarios,206297.4878842229,cochabamba
2005,- Productos de Minerales no Metálicos,88568.6961202898,cochabamba
2005,- Productos de Refinación del Petróleo,305550.81967698305,cochabamba
2005,- Propiedad de Vivienda,195573.04929346402,cochabamba
2005,- Servicios Financieros,123769.38720961683,cochabamba
2005,- Servicios a las Empresas,172554.2257242723,cochabamba
2005,"- Silvicultura, Caza y Pesca",18031.83606609708,cochabamba
2005,"- Textiles, Prendas de Vestir y Productos del Cuero",78797.14322627762,cochabamba
2005,- Transporte y Almacenamiento,529432.252930236,cochabamba
2005,"1. Agricultura, Silvicultura, Caza y Pesca",489356.1511466343,cochabamba
2005,10. Restaurantes y Hoteles,127962.37768543832,cochabamba
2005,11. Servicios de la Administración Pública,375122.6204344913,cochabamba
2005,2. Extracción de Minas y Canteras,290260.21829635755,cochabamba
2005,3. Industrias Manufactureras,937293.5055325094,cochabamba
2005,"4. Electricidad, Gas y Agua",90851.86007025873,cochabamba
2005,5. Construcción,117951.47061536924,cochabamba
2005,6. Comercio,361471.8046110193,cochabamba
2005,"7. Transporte, Almacenamiento y Comunicaciones",686207.1927829473,cochabamba
2005,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",491896.6622273532,cochabamba
2005,"9. Servicios Comunales, Sociales, Personales y Domésticos",231449.18501830482,cochabamba
2005,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",288630.6833923417,cochabamba
2005,PRODUCTO INTERNO BRUTO (a precios básicos),4079600.5805703583,cochabamba
2005,PRODUCTO INTERNO BRUTO (a precios de mercado),4368231.2639627,cochabamba
2005,Servicios Bancarios Imputados,-120222.467850325,cochabamba
2006,- Alimentos,231867.190728118,cochabamba
2006,- Bebidas y Tabaco,98337.277754262,cochabamba
2006,- Coca,4432.642123828739,cochabamba
2006,- Comunicaciones,162642.91725870708,cochabamba
2006,- Madera y Productos de Madera,63737.258379294624,cochabamba
2006,- Minerales Metálicos y no Metálicos,40552.38884536207,cochabamba
2006,- Otras Industrias Manufactureras,103116.78888276487,cochabamba
2006,- Petróleo Crudo y Gas Natural,266252.80501741485,cochabamba
2006,- Productos Agrícolas Industriales,520.5842787973115,cochabamba
2006,- Productos Agrícolas no Industriales,262867.75947524287,cochabamba
2006,- Productos Pecuarios,221982.78964169603,cochabamba
2006,- Productos de Minerales no Metálicos,102250.36061698923,cochabamba
2006,- Productos de Refinación del Petróleo,312792.8938570764,cochabamba
2006,- Propiedad de Vivienda,199554.88563311935,cochabamba
2006,- Servicios Financieros,139202.0779649398,cochabamba
2006,- Servicios a las Empresas,184913.57885150608,cochabamba
2006,"- Silvicultura, Caza y Pesca",18723.21914802614,cochabamba
2006,"- Textiles, Prendas de Vestir y Productos del Cuero",80612.42814168245,cochabamba
2006,- Transporte y Almacenamiento,548160.4258413673,cochabamba
2006,"1. Agricultura, Silvicultura, Caza y Pesca",508526.9946675911,cochabamba
2006,10. Restaurantes y Hoteles,133231.33512858074,cochabamba
2006,11. Servicios de la Administración Pública,386966.505381276,cochabamba
2006,2. Extracción de Minas y Canteras,306805.1938627769,cochabamba
2006,3. Industrias Manufactureras,992714.1983601876,cochabamba
2006,"4. Electricidad, Gas y Agua",94025.07815623781,cochabamba
2006,5. Construcción,134705.83706163274,cochabamba
2006,6. Comercio,375999.34398084984,cochabamba
2006,"7. Transporte, Almacenamiento y Comunicaciones",710803.3431000744,cochabamba
2006,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",523670.54244956526,cochabamba
2006,"9. Servicios Comunales, Sociales, Personales y Domésticos",237460.09315371036,cochabamba
2006,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",291897.58843892126,cochabamba
2006,PRODUCTO INTERNO BRUTO (a precios básicos),4262923.347196651,cochabamba
2006,PRODUCTO INTERNO BRUTO (a precios de mercado),4554820.935635572,cochabamba
2006,Servicios Bancarios Imputados,-141985.118105832,cochabamba
2007,- Alimentos,243310.35921232172,cochabamba
2007,- Bebidas y Tabaco,106940.0962899641,cochabamba
2007,- Coca,4541.9456179137405,cochabamba
2007,- Comunicaciones,166708.14377751818,cochabamba
2007,- Madera y Productos de Madera,68451.98457497882,cochabamba
2007,- Minerales Metálicos y no Metálicos,42201.21895614732,cochabamba
2007,- Otras Industrias Manufactureras,107331.98522698454,cochabamba
2007,- Petróleo Crudo y Gas Natural,253515.07149796686,cochabamba
2007,- Productos Agrícolas Industriales,526.9360851141009,cochabamba
2007,- Productos Agrícolas no Industriales,263948.7817841074,cochabamba
2007,- Productos Pecuarios,231499.0904811061,cochabamba
2007,- Productos de Minerales no Metálicos,114046.80962602809,cochabamba
2007,- Productos de Refinación del Petróleo,339610.4310018183,cochabamba
2007,- Propiedad de Vivienda,204323.13493357765,cochabamba
2007,- Servicios Financieros,152025.15953637232,cochabamba
2007,- Servicios a las Empresas,190214.40414285753,cochabamba
2007,"- Silvicultura, Caza y Pesca",19497.13927242952,cochabamba
2007,"- Textiles, Prendas de Vestir y Productos del Cuero",83105.1483212342,cochabamba
2007,- Transporte y Almacenamiento,567168.6278692659,cochabamba
2007,"1. Agricultura, Silvicultura, Caza y Pesca",520013.8932406708,cochabamba
2007,10. Restaurantes y Hoteles,136306.19705243217,cochabamba
2007,11. Servicios de la Administración Pública,402882.06380465144,cochabamba
2007,2. Extracción de Minas y Canteras,295716.2904541142,cochabamba
2007,3. Industrias Manufactureras,1062796.8142533298,cochabamba
2007,"4. Electricidad, Gas y Agua",98098.34320181902,cochabamba
2007,5. Construcción,134450.0624461033,cochabamba
2007,6. Comercio,398431.2059779341,cochabamba
2007,"7. Transporte, Almacenamiento y Comunicaciones",733876.771646784,cochabamba
2007,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",546562.6986128074,cochabamba
2007,"9. Servicios Comunales, Sociales, Personales y Domésticos",243732.89528310354,cochabamba
2007,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",305590.3839563495,cochabamba
2007,PRODUCTO INTERNO BRUTO (a precios básicos),4423043.346911657,cochabamba
2007,PRODUCTO INTERNO BRUTO (a precios de mercado),4728633.730868006,cochabamba
2007,Servicios Bancarios Imputados,-149823.889062093,cochabamba
2008,- Alimentos,252427.59305035937,cochabamba
2008,- Bebidas y Tabaco,112899.67015756421,cochabamba
2008,- Coca,4662.020427919736,cochabamba
2008,- Comunicaciones,171249.62318936642,cochabamba
2008,- Madera y Productos de Madera,70247.76436333629,cochabamba
2008,- Minerales Metálicos y no Metálicos,58299.67325626612,cochabamba
2008,- Otras Industrias Manufactureras,109146.93203328014,cochabamba
2008,- Petróleo Crudo y Gas Natural,246877.8367002113,cochabamba
2008,- Productos Agrícolas Industriales,559.8408725593265,cochabamba
2008,- Productos Agrícolas no Industriales,271303.1207156194,cochabamba
2008,- Productos Pecuarios,249999.98964277876,cochabamba
2008,- Productos de Minerales no Metálicos,113647.81997482051,cochabamba
2008,- Productos de Refinación del Petróleo,355779.1944236235,cochabamba
2008,- Propiedad de Vivienda,208994.92089363246,cochabamba
2008,- Servicios Financieros,166701.58488091122,cochabamba
2008,- Servicios a las Empresas,196810.59149541822,cochabamba
2008,"- Silvicultura, Caza y Pesca",20505.76983692886,cochabamba
2008,"- Textiles, Prendas de Vestir y Productos del Cuero",84657.93236169493,cochabamba
2008,- Transporte y Almacenamiento,591838.4444199228,cochabamba
2008,"1. Agricultura, Silvicultura, Caza y Pesca",547030.7414958061,cochabamba
2008,10. Restaurantes y Hoteles,137998.21474082425,cochabamba
2008,11. Servicios de la Administración Pública,419570.2532702267,cochabamba
2008,2. Extracción de Minas y Canteras,305177.50995647744,cochabamba
2008,3. Industrias Manufactureras,1098806.9063646789,cochabamba
2008,"4. Electricidad, Gas y Agua",100732.07255857911,cochabamba
2008,5. Construcción,142259.60604895116,cochabamba
2008,6. Comercio,393015.09400620207,cochabamba
2008,"7. Transporte, Almacenamiento y Comunicaciones",763088.0676092892,cochabamba
2008,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",572507.0972699618,cochabamba
2008,"9. Servicios Comunales, Sociales, Personales y Domésticos",251657.3037769156,cochabamba
2008,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",326276.03309152223,cochabamba
2008,PRODUCTO INTERNO BRUTO (a precios básicos),4568622.983225755,cochabamba
2008,PRODUCTO INTERNO BRUTO (a precios de mercado),4894899.016317277,cochabamba
2008,Servicios Bancarios Imputados,-163219.88387215714,cochabamba
2009,- Alimentos,264237.7700550264,cochabamba
2009,- Bebidas y Tabaco,121806.75272306864,cochabamba
2009,- Coca,4891.686160460688,cochabamba
2009,- Comunicaciones,176941.671042958,cochabamba
